epoch,step,train_loss_epoch,train_loss_step,val_loss
23,8829,,5.095229148864746,
23,8839,,4.947104454040527,
23,8849,,4.685648441314697,
23,8859,,5.0299530029296875,
23,8869,,5.111119747161865,
23,8879,,5.112162113189697,
23,8889,,5.027987957000732,
23,8899,,5.103940486907959,
23,8909,,4.86901330947876,
23,8919,,4.971029281616211,
23,8929,,5.255756378173828,
23,8939,,5.008910179138184,
23,8949,,4.7960286140441895,
23,8951,,,5.020761013031006
23,8951,4.924527645111084,,
24,8959,,4.72819709777832,
24,8969,,4.636715888977051,
24,8979,,4.971195697784424,
24,8989,,4.992088317871094,
24,8999,,4.935606002807617,
24,9009,,4.8179097175598145,
24,9019,,4.881416320800781,
24,9029,,5.069891452789307,
24,9039,,4.84870719909668,
24,9049,,5.0583624839782715,
24,9059,,4.753717422485352,
24,9069,,5.213500499725342,
24,9079,,4.8960652351379395,
24,9089,,4.77823543548584,
24,9099,,5.156490802764893,
24,9109,,4.841884613037109,
24,9119,,4.869388103485107,
24,9129,,5.053677082061768,
24,9139,,5.015722274780273,
24,9149,,4.926613807678223,
24,9159,,4.942282199859619,
24,9169,,4.815657615661621,
24,9179,,4.924954891204834,
24,9189,,4.708296298980713,
24,9199,,4.981923580169678,
24,9209,,4.758302211761475,
24,9219,,4.908183574676514,
24,9229,,5.020680904388428,
24,9239,,4.954298973083496,
24,9249,,4.8792195320129395,
24,9259,,4.84408712387085,
24,9269,,4.834692001342773,
24,9279,,4.992748737335205,
24,9289,,4.719611644744873,
24,9299,,4.881825923919678,
24,9309,,4.866860866546631,
24,9319,,4.670024394989014,
24,9324,,,5.000433921813965
24,9324,4.914949417114258,,
25,9329,,4.940062522888184,
25,9339,,4.888514518737793,
25,9349,,4.945248603820801,
25,9359,,5.011971950531006,
25,9369,,4.8960065841674805,
25,9379,,4.879614353179932,
25,9389,,4.818122386932373,
25,9399,,4.989513874053955,
25,9409,,5.106186866760254,
25,9419,,4.807602405548096,
25,9429,,5.05802059173584,
25,9439,,4.958923816680908,
25,9449,,4.993040084838867,
25,9459,,4.986987113952637,
25,9469,,5.004494667053223,
25,9479,,4.890434265136719,
25,9489,,5.090496063232422,
25,9499,,4.878442764282227,
25,9509,,5.053210735321045,
25,9519,,5.137416362762451,
25,9529,,5.261544227600098,
25,9539,,4.817023754119873,
25,9549,,5.019360065460205,
25,9559,,4.797771453857422,
25,9569,,4.665460586547852,
25,9579,,5.040958881378174,
25,9589,,4.88960075378418,
25,9599,,4.9317145347595215,
25,9609,,4.823169708251953,
25,9619,,4.903101444244385,
25,9629,,4.915470600128174,
25,9639,,4.909847259521484,
25,9649,,4.947556972503662,
25,9659,,4.912054538726807,
25,9669,,4.93660306930542,
25,9679,,4.981761455535889,
25,9689,,5.0259222984313965,
25,9697,,,5.001069068908691
25,9697,4.905156135559082,,
26,9699,,4.898190975189209,
26,9709,,4.848877429962158,
26,9719,,4.906039714813232,
26,9729,,4.916588306427002,
26,9739,,4.873484134674072,
26,9749,,4.895134925842285,
26,9759,,4.898797035217285,
26,9769,,4.830960750579834,
26,9779,,4.90585994720459,
26,9789,,4.920469760894775,
26,9799,,4.767434597015381,
26,9809,,4.999051094055176,
26,9819,,4.795932769775391,
26,9829,,4.786050319671631,
26,9839,,4.9746880531311035,
26,9849,,5.051793098449707,
26,9859,,4.978602409362793,
26,9869,,4.910449504852295,
26,9879,,4.790194034576416,
26,9889,,4.828184604644775,
26,9899,,4.759284496307373,
26,9909,,5.056910514831543,
26,9919,,4.893366813659668,
26,9929,,4.980806350708008,
26,9939,,4.984314441680908,
26,9949,,4.848386764526367,
26,9959,,4.7304158210754395,
26,9969,,4.6464619636535645,
26,9979,,4.886650085449219,
26,9989,,5.111840724945068,
26,9999,,4.905060768127441,
26,10009,,4.687530040740967,
26,10019,,5.058813095092773,
26,10029,,4.731550216674805,
26,10039,,5.054121494293213,
26,10049,,4.828514099121094,
26,10059,,4.786078453063965,
26,10069,,4.595072269439697,
26,10070,,,5.004513740539551
26,10070,4.897172451019287,,
27,10079,,4.833852291107178,
27,10089,,4.88624382019043,
27,10099,,4.756657600402832,
27,10109,,4.657020568847656,
27,10119,,4.862771987915039,
27,10129,,4.9253644943237305,
27,10139,,4.9243645668029785,
27,10149,,4.766530513763428,
27,10159,,4.760098934173584,
27,10169,,5.001644134521484,
27,10179,,4.9026713371276855,
27,10189,,5.014643669128418,
27,10199,,4.850072860717773,
27,10209,,4.919633865356445,
27,10219,,4.942612648010254,
27,10229,,4.8373918533325195,
27,10239,,4.940024375915527,
27,10249,,4.744760513305664,
27,10259,,4.842261791229248,
27,10269,,5.04756498336792,
27,10279,,5.008708477020264,
27,10289,,4.820289134979248,
27,10299,,4.917540550231934,
27,10309,,4.866021156311035,
27,10319,,4.698307991027832,
27,10329,,4.988163471221924,
27,10339,,4.754902362823486,
27,10349,,4.9956793785095215,
27,10359,,4.941069602966309,
27,10369,,4.896118640899658,
27,10379,,4.882601261138916,
27,10389,,5.063624382019043,
27,10399,,4.9258599281311035,
27,10409,,4.812277317047119,
27,10419,,4.97609281539917,
27,10429,,4.697255611419678,
27,10439,,4.992648124694824,
27,10443,,,5.001367568969727
27,10443,4.890510559082031,,
28,10449,,5.008921146392822,
28,10459,,4.63772439956665,
28,10469,,4.802286624908447,
28,10479,,5.037210464477539,
28,10489,,4.88728666305542,
28,10499,,4.878103256225586,
28,10509,,4.980112552642822,
28,10519,,5.131430149078369,
28,10529,,4.942745208740234,
28,10539,,4.865683078765869,
28,10549,,4.9708251953125,
28,10559,,5.059109687805176,
28,10569,,4.87907600402832,
28,10579,,4.883482456207275,
28,10589,,5.046576976776123,
28,10599,,4.829157829284668,
28,10609,,5.131588935852051,
28,10619,,4.880347728729248,
28,10629,,4.811385154724121,
28,10639,,4.925036907196045,
28,10649,,4.906700134277344,
28,10659,,4.947544574737549,
28,10669,,4.630608558654785,
28,10679,,5.058796405792236,
28,10689,,4.7280683517456055,
28,10699,,4.702205657958984,
28,10709,,4.8461103439331055,
28,10719,,4.898502826690674,
28,10729,,4.897927761077881,
28,10739,,4.728821754455566,
28,10749,,4.97507905960083,
28,10759,,5.029530048370361,
28,10769,,4.811367034912109,
28,10779,,4.71273946762085,
28,10789,,4.742331027984619,
28,10799,,4.807814598083496,
28,10809,,4.966601371765137,
28,10816,,,5.004504680633545
28,10816,4.885495185852051,,
29,10819,,4.754469394683838,
29,10829,,4.958791255950928,
29,10839,,4.776895999908447,
29,10849,,4.881580352783203,
29,10859,,5.063406467437744,
29,10869,,4.851656436920166,
29,10879,,4.890063762664795,
29,10889,,5.051217555999756,
29,10899,,4.913266658782959,
29,10909,,4.956058502197266,
29,10919,,4.967833042144775,
29,10929,,4.895327091217041,
29,10939,,4.775125980377197,
29,10949,,5.080735206604004,
29,10959,,4.903024196624756,
29,10969,,4.8196234703063965,
29,10979,,5.0644612312316895,
29,10989,,4.819056510925293,
29,10999,,5.042693614959717,
29,11009,,4.8611931800842285,
29,11019,,4.81747579574585,
29,11029,,4.910160064697266,
29,11039,,4.834598541259766,
29,11049,,4.7796101570129395,
29,11059,,5.126479148864746,
29,11069,,4.921169757843018,
29,11079,,4.601223468780518,
29,11089,,5.030355930328369,
29,11099,,4.710554122924805,
29,11109,,4.96645450592041,
29,11119,,4.810305595397949,
29,11129,,4.8217010498046875,
29,11139,,4.877845764160156,
29,11149,,5.026334285736084,
29,11159,,5.003080368041992,
29,11169,,5.154903411865234,
29,11179,,5.025453090667725,
29,11189,,5.111359119415283,
29,11189,,,5.004013538360596
29,11189,4.883607387542725,,
